address,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x41f28833be34e6ede3c58d1f597bef429861c4e2,1574,186,6.406583798828125e+19,5.605e+19,4.070256543092837e+16,3.013440860215054e+17,1.134569252515333e+17,4.2818800500050816e+17,0.6149301177082233,0.4748400525644346,31043.376136363637,54636342.0
0xdad1205bfe91b64f3ec50a02ec7913c4d23f5655,2,186,6.3335e+19,1.95e+18,3.16675e+19,1.0483870967741936e+16,3.16425e+19,9743068010792114.0,0.499605273545433,0.4818053487730906,65415.69680851064,12298151.0
0x190646e10b85fbcd631c23c8cd175e25df92c338,5,3301,5e+16,1.292112e+21,1e+16,3.914304756134505e+17,0.0,3.2382353786445245e+18,0.0,0.6281870148464175,7003.2549909255895,23152761.0
0xe994c93026b13337fda5a96c4141e2e3bc7c47af,269,145,1.2288418875999998e+19,7.691483363332545e+19,4.568185455762081e+16,5.3044712850569274e+17,4.790733689711979e+16,1.0781346818056571e+18,0.548392733006015,0.7650771436870359,45225.36956521739,18723303.0
0xc6725ae749677f21e4d8f85f41cfb6de49b9db29,9,328,5837940100000000.0,2.612006267077119e+19,648660011111111.1,7.963433741088778e+16,1222669714893874.2,1.4841914518141507e+17,0.7392150605389809,0.6746623625128209,78754.44510385756,26540248.0
0xf213d198b68b10654c63a9ed05a045e1d4a50f9f,40,37,8.94596035707341e+19,3.0317620887152774e+17,2.2364900892683525e+18,8193951591122371.0,3.8038688152662083e+18,1.179907621680261e+16,0.7104634801673835,0.6505114278676832,213817.33766233767,16463935.0
0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3,62,4844,3.1e+17,1.3619114364333036e+20,5000000000000000.0,2.8115430149325012e+16,0.0,2.6568858098323645e+17,0.0,0.9628596269196035,10886.559722788423,53409462.0
0x9348995663aadc44f725eaf56d42c9f74ce0162b,32,3453,4.504248400001e+19,2.9682616140476664e+21,1.4075776250003126e+18,8.596181911519451e+17,5.392935305129837e+18,9.428092051909708e+18,0.9323217664900763,0.9439061572261677,13476.221520803443,46964632.0
0x2d04a81798ec74de48e09e3fd43ca41757d33e6a,1293,7,9.0569601956126e+19,8.000000001e+16,7.004609586707347e+16,1.142857143e+16,4.863766872620051e+17,1.73461164261453e+16,0.8111574265205544,0.7142857140892858,11475.262307692308,14917841.0
0x96843f4763b86fefd1f56aa7133e24acf2a88efd,2791,306,1.2664668322095987e+21,5.047973333333333e+18,4.537681233284123e+17,1.649664488017429e+16,1.669131131914458e+18,4.255278047658647e+16,0.8417792174726002,0.8496451579679235,12923.754601226994,40024868.0
0x9a59dd314503ca509b1a3a81816b248865b9f82d,119,5028,7.5262e+19,1.3158303910124485e+21,6.32453781512605e+17,2.6170055509396352e+17,2.127835116139711e+18,8.607291158023018e+17,0.8134085767388723,0.8005486812000272,2311.9510394404506,11899612.0
